Date,Open,High,Low,Close,Volume
2025-02-11,185.02999877929688,186.94000244140625,184.27999877929688,185.32000732421875,21239500
2025-02-12,183.22000122070312,185.1100006103516,181.8300018310547,183.6100006103516,22072600
2025-02-13,184.32000732421875,186.27999877929688,183.13999938964844,186.13999938964844,21402500
2025-02-14,185.05999755859372,186.3999938964844,184.32000732421875,185.22999572753903,20448400
2025-02-18,185.6000061035156,185.9600067138672,181.7400054931641,183.7700042724609,29916700
2025-02-19,184.07000732421875,185.4600067138672,183.58999633789065,185.2700042724609,19549400
2025-02-20,184.8000030517578,185.30999755859372,182.72000122070312,184.55999755859372,20441500
2025-02-21,185.1499938964844,185.33999633789065,179.0800018310547,179.66000366210938,35199200
2025-02-24,181.9900054931641,183.1199951171875,178.88999938964844,179.25,29854200
2025-02-25,178.0399932861328,178.74000549316406,174.69000244140625,175.4199981689453,41913400
2025-02-26,175.07000732421875,176.0800018310547,171.5800018310547,172.72999572753906,35431300
2025-02-27,173.99000549316406,174.55999755859375,167.94000244140625,168.5,39991000
2025-02-28,168.67999267578125,170.61000061035156,166.77000427246094,170.27999877929688,48130600
2025-03-03,171.92999267578125,173.3699951171875,165.92999267578125,167.00999450683594,40770500
2025-03-04,166.24000549316406,173.2899932861328,165.8000030517578,170.9199981689453,45388000
2025-03-05,170.52000427246094,173.77999877929688,169.05999755859375,173.02000427246094,30954900
2025-03-06,170.52999877929688,174.80999755859375,170.5,172.35000610351562,28302000
2025-03-07,171.25999450683594,174.97000122070312,170.27000427246094,173.86000061035156,27385800
2025-03-10,168.25999450683594,168.4600067138672,163.69000244140625,165.8699951171875,43604000
2025-03-11,164.91000366210938,166.75,161.3699951171875,164.0399932861328,39587400
2025-03-12,166.5800018310547,167.63999938964844,163.52999877929688,167.11000061035156,28372400
2025-03-13,166.0399932861328,166.1300048828125,162.11000061035156,162.75999450683594,31756200
2025-03-14,163.27000427246094,166.49000549316406,162.4499969482422,165.49000549316406,31995900
2025-03-17,165.02999877929688,166.3000030517578,163.6699981689453,164.2899932861328,31184300
2025-03-18,163.67999267578125,164.25,156.72000122070312,160.6699981689453,42074800
2025-03-19,161.75999450683594,165.8699951171875,161.0,163.88999938964844,34275600
2025-03-20,161.57000732421875,164.88999938964844,160.9600067138672,162.8000030517578,28138500
2025-03-21,161.2100067138672,164.24000549316406,160.88999938964844,163.99000549316406,36625800
2025-03-24,167.07000732421875,168.32000732421875,165.13999938964844,167.67999267578125,30879100
2025-03-25,168.97999572753906,170.6300048828125,168.32000732421875,170.55999755859375,24174400
2025-03-26,169.0,169.61000061035156,164.83999633789062,165.05999755859375,28901600
2025-03-27,164.6300048828125,165.4199981689453,162.0,162.24000549316406,24508300
2025-03-28,160.49000549316406,161.82000732421875,153.6300048828125,154.3300018310547,48669300
2025-03-31,153.11000061035156,155.5399932861328,150.66000366210938,154.63999938964844,54603500
2025-04-01,153.6199951171875,158.10000610351562,153.6199951171875,157.07000732421875,30672900
2025-04-02,155.14999389648438,158.41000366210938,154.6999969482422,157.0399932861328,25041700
2025-04-03,151.11000061035156,152.77999877929688,150.38999938964844,150.72000122070312,46883400
2025-04-04,148.00999450683594,151.07000732421875,145.3800048828125,145.60000610351562,62259500
2025-04-07,141.5500030517578,152.85000610351562,140.52999877929688,146.75,76794100
2025-04-08,151.22000122070312,152.24000549316406,143.02999877929688,144.6999969482422,52200200
2025-04-09,144.4199981689453,159.5500030517578,143.91000366210938,158.7100067138672,70406200
2025-04-10,156.5399932861328,157.72000122070312,149.92999267578125,152.82000732421875,48022000
2025-04-11,152.89999389648438,157.6699981689453,152.82000732421875,157.13999938964844,33636200
2025-04-14,160.0,161.72000122070312,157.55999755859375,159.07000732421875,30333000
2025-04-15,159.1300048828125,159.64999389648438,155.2100067138672,156.30999755859375,27551500
2025-04-16,153.10000610351562,155.88999938964844,151.50999450683594,153.3300018310547,28187400
2025-04-17,154.2899932861328,154.67999267578125,148.5,151.16000366210938,32938500
2025-04-21,148.8800048828125,148.9499969482422,146.10000610351562,147.6699981689453,26049100
2025-04-22,148.88999938964844,152.19000244140625,148.5399932861328,151.47000122070312,26971800
2025-04-23,155.61000061035156,157.52999877929688,153.80999755859375,155.35000610351562,31128800
2025-04-24,156.14999389648438,159.58999633789062,155.7899932861328,159.27999877929688,45894000
2025-04-25,165.07000732421875,166.10000610351562,161.0399932861328,161.9600067138672,56034000
2025-04-28,162.42999267578125,163.14999389648438,158.60000610351562,160.61000061035156,29745800
2025-04-29,160.32000732421875,160.74000549316406,157.52000427246094,160.16000366210938,26809000
2025-04-30,157.97999572753906,159.27000427246094,155.39999389648438,158.8000030517578,34981100
2025-05-01,160.4499969482422,161.9499969482422,158.91000366210938,161.3000030517578,30203200
2025-05-02,163.41000366210938,164.97000122070312,161.8699951171875,164.02999877929688,25693800
