Price,Adj Close,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,,
2025-01-02,189.2120819091797,189.42999267578125,192.0,187.5,190.64999389648438,20370800
2025-01-03,191.56936645507812,191.7899932861328,193.2100067138672,189.97999572753906,191.3699951171875,18596200
2025-01-06,196.64352416992188,196.8699951171875,198.22000122070312,193.85000610351562,193.97999572753906,29563600
2025-01-07,195.26512145996094,195.49000549316406,201.0,194.60000610351562,197.11000061035156,26487200
2025-01-08,193.7268829345703,193.9499969482422,196.2899932861328,192.3800048828125,192.57000732421875,24864800
2025-01-10,191.81907653808594,192.0399932861328,196.52000427246094,190.30999755859375,194.3000030517578,26665200
2025-01-13,190.79026794433594,191.00999450683594,191.17999267578125,187.36000061035156,190.07000732421875,21823700
2025-01-14,189.4418182373047,189.66000366210938,191.97999572753906,188.30999755859375,191.24000549316406,17174900
2025-01-15,195.32504272460938,195.5500030517578,196.36000061035156,191.86000061035156,193.08999633789062,21776000
2025-01-16,192.68807983398438,192.91000366210938,195.47999572753906,192.80999755859375,194.13999938964844,17815400
2025-01-17,195.77452087402344,196.0,197.22999572753906,193.75,196.52999877929688,27735100
2025-01-21,197.82217407226562,198.0500030517578,202.2899932861328,197.8699951171875,199.07000732421875,29971300
2025-01-22,198.1417999267578,198.3699951171875,200.47999572753906,197.52999877929688,199.05999755859375,26200600
2025-01-23,197.7522430419922,197.97999572753906,200.3000030517578,195.1999969482422,198.13999938964844,26951400
2025-01-24,199.9796905517578,200.2100067138672,200.89999389648438,198.0,198.10000610351562,23877500
2025-01-27,191.58934020996094,191.80999755859375,196.8800048828125,190.72999572753906,192.41000366210938,41728900
2025-01-28,195.07533264160156,195.3000030517578,195.47999572753906,190.67999267578125,192.75,24157900
2025-01-29,195.18521118164062,195.41000366210938,196.7899932861328,193.42999267578125,195.55999755859375,18218300
2025-01-30,200.638916015625,200.8699951171875,201.39999389648438,197.6699981689453,198.0,24354700
2025-01-31,203.78530883789062,204.02000427246094,205.47999572753906,201.8000030517578,202.0,32042000
2025-02-03,200.99850463867188,201.22999572753906,203.75,200.10000610351562,200.69000244140625,27838300
2025-02-04,206.14259338378906,206.3800048828125,207.0500030517578,202.80999755859375,203.38999938964844,43856400
2025-02-05,191.1099090576172,191.3300018310547,192.75,188.02999877929688,191.07000732421875,70373900
2025-02-06,191.3795928955078,191.60000610351562,192.10000610351562,188.72000122070312,189.5,29297400
2025-02-07,185.1267852783203,185.33999633789062,191.17999267578125,183.24000549316406,191.0500030517578,49315000
2025-02-10,186.2554931640625,186.47000122070312,188.1999969482422,185.86000061035156,187.35000610351562,23105600
2025-02-11,185.10682678222656,185.32000732421875,186.94000244140625,184.27999877929688,185.02999877929688,21239500
2025-02-12,183.39878845214844,183.61000061035156,185.11000061035156,181.8300018310547,183.22000122070312,22072600
2025-02-13,185.92587280273438,186.13999938964844,186.27999877929688,183.13999938964844,184.32000732421875,21402500
2025-02-14,185.01690673828125,185.22999572753906,186.39999389648438,184.32000732421875,185.05999755859375,20448400
2025-02-18,183.55859375,183.77000427246094,185.9600067138672,181.74000549316406,185.60000610351562,29916700
2025-02-19,185.05686950683594,185.27000427246094,185.4600067138672,183.58999633789062,184.07000732421875,19549400
2025-02-20,184.34768676757812,184.55999755859375,185.30999755859375,182.72000122070312,184.8000030517578,20441500
2025-02-21,179.4533233642578,179.66000366210938,185.33999633789062,179.0800018310547,185.14999389648438,35199200
2025-02-24,179.04379272460938,179.25,183.1199951171875,178.88999938964844,181.99000549316406,29854200
2025-02-25,175.21820068359375,175.4199981689453,178.74000549316406,174.69000244140625,178.0399932861328,41913400
2025-02-26,172.5312957763672,172.72999572753906,176.0800018310547,171.5800018310547,175.07000732421875,35431300
2025-02-27,168.30616760253906,168.5,174.55999755859375,167.94000244140625,173.99000549316406,39991000
2025-02-28,170.0841064453125,170.27999877929688,170.61000061035156,166.77000427246094,168.67999267578125,48130600
2025-03-03,166.81787109375,167.00999450683594,173.3699951171875,165.92999267578125,171.92999267578125,40770500
2025-03-04,170.72337341308594,170.9199981689453,173.2899932861328,165.8000030517578,166.24000549316406,45388000
2025-03-05,172.8209686279297,173.02000427246094,173.77999877929688,169.05999755859375,170.52000427246094,30954900
2025-03-06,172.1517333984375,172.35000610351562,174.80999755859375,170.5,170.52999877929688,28302000
2025-03-07,173.66000366210938,173.86000061035156,174.97000122070312,170.27000427246094,171.25999450683594,27385800
2025-03-10,165.8699951171875,165.8699951171875,168.4600067138672,163.69000244140625,168.25999450683594,43604000
2025-03-11,164.0399932861328,164.0399932861328,166.75,161.3699951171875,164.91000366210938,39587400
2025-03-12,167.11000061035156,167.11000061035156,167.63999938964844,163.52999877929688,166.5800018310547,28372400
2025-03-13,162.75999450683594,162.75999450683594,166.1300048828125,162.11000061035156,166.0399932861328,31756200
